identificatie,bouwjaar,url,date
363100012088385,1924,"https://www.google.com/maps/@52.35300321285983,4.874549042019658,3a,80y,155.25437256083987h,96t/data=!3m6!1e1!3m4!1sS92QQSlPYk-VuZSVz2v_8Q!2e0!7i16384!8i8192",2021-03
363100012092261,2008,"https://www.google.com/maps/@52.36066029442495,4.979980903655325,3a,80y,324.3113974185509h,96t/data=!3m6!1e1!3m4!1s3nzx13PMCJs6kTMbOitR_g!2e0!7i16384!8i8192",2021-08
363100012085007,1934,"https://www.google.com/maps/@52.34278273229393,4.895347441718361,3a,80y,327.8752547391734h,96t/data=!3m6!1e1!3m4!1sZA4PPIEGDweoCDytMDTDcA!2e0!7i16384!8i8192",2022-08
363100012086067,1931,"https://www.google.com/maps/@52.3935496006339,4.92616559172384,3a,80y,83.59993929184563h,96t/data=!3m6!1e1!3m4!1stevvqR7mRgOdwEw27X8ukA!2e0!7i16384!8i8192",2018-05
363100012085008,1939,"https://www.google.com/maps/@52.3458938592811,4.8821802621737,3a,80y,319.01968882383034h,96t/data=!3m6!1e1!3m4!1siy6tuliB1NBBt1xH5b9JZw!2e0!7i16384!8i8192",2018-07
363100012092708,1940,"https://www.google.com/maps/@52.34280899985094,4.91249448798544,3a,80y,280.4752548182984h,96t/data=!3m6!1e1!3m4!1s42_HoIjyKRxS59mg8iw2Hw!2e0!7i16384!8i8192",2022-09
363100012092267,1912,"https://www.google.com/maps/@52.36854976481151,4.865345339701334,3a,80y,338.8124944934074h,96t/data=!3m6!1e1!3m4!1sqosl_0POajKHl4DWmOkJuQ!2e0!7i16384!8i8192",2022-09
363100012088389,2003,"https://www.google.com/maps/@52.35379464771196,4.995505437985143,3a,80y,219.4553976879673h,96t/data=!3m6!1e1!3m4!1sGTcSYQZDJ0xfc1KGwubgtQ!2e0!7i16384!8i8192",2020-06
363100012088397,1912,"https://www.google.com/maps/@52.36374589457078,4.936859096330033,3a,80y,177.35171836700087h,96t/data=!3m6!1e1!3m4!1siD3zWLQjg1JshH-uue1npw!2e0!7i16384!8i8192",2021-08
363100012087449,1924,"https://www.google.com/maps/@52.35846465267869,4.940053765533095,3a,80y,338.4867101240943h,96t/data=!3m6!1e1!3m4!1sKorYQXVvIGODkwNe-tXT4g!2e0!7i16384!8i8192",2021-08
363100012086492,2007,"https://www.google.com/maps/@52.35729625077569,4.996402168577869,3a,80y,128.642544262745h,96t/data=!3m6!1e1!3m4!1stGYg4onFhbKbfiFXiqTlqw!2e0!7i16384!8i8192",2020-07
363100012089422,1990,"https://www.google.com/maps/@52.36504436443465,4.942383343966066,3a,80y,177.8587669395899h,96t/data=!3m6!1e1!3m4!1sk31Xsi5R2bpZfCsHjsoV9Q!2e0!7i16384!8i8192",2020-07
363100012091809,1959,"https://www.google.com/maps/@52.32329228358032,4.876022946786231,3a,80y,357.2979932039406h,96t/data=!3m6!1e1!3m4!1s5hFmss0CrdtelpMmG3P6bQ!2e0!7i16384!8i8192",2022-08
363100012086076,1905,"https://www.google.com/maps/@52.37020431258794,4.868080421609845,3a,80y,246.7464825613737h,96t/data=!3m6!1e1!3m4!1sCQ_rPQ1rp56_tzIMGMPAQg!2e0!7i16384!8i8192",2022-09
363100012085622,1924,"https://www.google.com/maps/@52.34308216288733,4.925200819804863,3a,80y,314.0819464492242h,96t/data=!3m6!1e1!3m4!1sM-Ap_yFB8xLA26CLZsO8rg!2e0!7i16384!8i8192",2019-06
363100012086084,1937,"https://www.google.com/maps/@52.36388755749537,4.943855017947267,3a,80y,102.21688213896223h,96t/data=!3m6!1e1!3m4!1spBUfieqZ0N2Po5jvZ0cyWw!2e0!7i16384!8i8192",2020-07
363100012081129,1915,"https://www.google.com/maps/@52.36262460197885,4.93699578424815,3a,80y,357.3885782250591h,96t/data=!3m6!1e1!3m4!1skJ2tYPgsOjfEa-ITOQ0frg!2e0!7i16384!8i8192",2020-07
363100012091813,1957,"https://www.google.com/maps/@52.37810746075578,4.991770674345423,3a,80y,327.2843957689075h,96t/data=!3m6!1e1!3m4!1sPBLx66tDLkQW-_9OfnWQLw!2e0!7i16384!8i8192",2020-06
363100012091317,1960,"https://www.google.com/maps/@52.32369940847297,4.872325017010391,3a,80y,267.09914802088h,96t/data=!3m6!1e1!3m4!1sxbpH-K1l-8rnTenKQ0RC_A!2e0!7i16384!8i8192",2022-08
363100012091815,1925,"https://www.google.com/maps/@52.36334758939208,4.943299295101455,3a,80y,191.28335735672204h,96t/data=!3m6!1e1!3m4!1sdPfzn4TG7n2MODUxPk__uQ!2e0!7i16384!8i8192",2022-02
363100012085020,1910,"https://www.google.com/maps/@52.35300577214241,4.866638005412809,3a,80y,334.4468652252034h,96t/data=!3m6!1e1!3m4!1sYMRzrFgciwg4oguPiJ4xGA!2e0!7i16384!8i8192",2020-07
363100012090376,2006,"https://www.google.com/maps/@52.35935816861144,4.991506080349461,3a,80y,219.69031368045577h,96t/data=!3m6!1e1!3m4!1sZ80ZHrVLkMa_htdFIgcO2A!2e0!7i16384!8i8192",2021-07
363100012086098,1924,"https://www.google.com/maps/@52.36160268657574,4.938187680102794,3a,80y,345.51728804388654h,96t/data=!3m6!1e1!3m4!1sLdBgqA0Q9djTANUFbWGHzw!2e0!7i16384!8i8192",2019-06
363100012088818,1937,"https://www.google.com/maps/@52.36387169248903,4.9461002835881,3a,80y,191.4245194655715h,96t/data=!3m6!1e1!3m4!1sADxGvZbA_OqZzVF3QB37jQ!2e0!7i16384!8i8192",2022-02
363100012085022,1934,"https://www.google.com/maps/@52.34269877308508,4.895112935560733,3a,80y,327.8752547372971h,96t/data=!3m6!1e1!3m4!1sVkzsrPWtOH43wbyI1PoFcA!2e0!7i16384!8i8192",2022-08
363100012086507,1999,"https://www.google.com/maps/@52.34855687385377,4.854959762315891,3a,80y,132.13916188759572h,96t/data=!3m6!1e1!3m4!1sMbyllDx1XgeqQ8Y79pX4bw!2e0!7i16384!8i8192",2020-09
363100012086509,2004,"https://www.google.com/maps/@52.35523852706852,4.999152057655827,3a,80y,129.8741442951818h,96t/data=!3m6!1e1!3m4!1sjORXzCIGKDomM3r3LlUB_Q!2e0!7i16384!8i8192",2020-07
363100012092726,1925,"https://www.google.com/maps/@52.39662515039675,4.91606276431146,3a,80y,165.7500349091064h,96t/data=!3m6!1e1!3m4!1strvj6CR00yMsZmoZoN5wxQ!2e0!7i16384!8i8192",2019-04
363100012091324,1905,"https://www.google.com/maps/@52.35324933476396,4.909894579401024,3a,80y,57.03346331625302h,96t/data=!3m6!1e1!3m4!1sxzTc3GPTlCPZqvrlgVqBAQ!2e0!7i16384!8i8192",2021-03
363100012091836,1969,"https://www.google.com/maps/@52.39745436940258,4.934927899934101,3a,80y,211.8382899789905h,96t/data=!3m6!1e1!3m4!1shxGckx7uWADNFEXXiTdUOg!2e0!7i16384!8i8192",2018-07
363100012086104,2004,"https://www.google.com/maps/@52.35154860501362,4.998410915350536,3a,80y,39.36459267054604h,96t/data=!3m6!1e1!3m4!1sBsxR7aUHOh43VMWniPGdvA!2e0!7i16384!8i8192",2019-06
363100012089463,1930,"https://www.google.com/maps/@52.34392401758764,4.864813142644534,3a,80y,242.74532433122187h,96t/data=!3m6!1e1!3m4!1syWgybFo2g2ksZNKjBXdcfA!2e0!7i16384!8i8192",2019-07
363100012092316,1912,"https://www.google.com/maps/@52.35168923278937,4.854965967349938,3a,80y,153.54215263839586h,96t/data=!3m6!1e1!3m4!1sNIybtL-L1BzGI71MAnOePw!2e0!7i16384!8i8192",2021-03
363100012092320,1928,"https://www.google.com/maps/@52.34768427755601,4.86778782636685,3a,80y,76.1826717316579h,96t/data=!3m6!1e1!3m4!1s4eUkCCepen_LrPXXe6KWQA!2e0!7i16384!8i8192",2022-08
363100012088430,2002,"https://www.google.com/maps/@52.34406142710424,4.951174175445191,3a,80y,314.1325451717752h,96t/data=!3m6!1e1!3m4!1sZNNMK3KsDbjDfEQnchCtzQ!2e0!7i16384!8i8192",2020-09
363100012089471,1960,"https://www.google.com/maps/@52.3245930917255,4.874713421701108,3a,80y,176.64373892564942h,96t/data=!3m6!1e1!3m4!1sV8WIvuKEEln9is286yCS8g!2e0!7i16384!8i8192",2022-08
363100012086523,1929,"https://www.google.com/maps/@52.34590601244516,4.888737470076217,3a,80y,3.2306596709519404h,96t/data=!3m6!1e1!3m4!1svu6Wsmm-4MS7QBKz8x3PHA!2e0!7i16384!8i8192",2021-08
363100012086878,1991,"https://www.google.com/maps/@52.37259997899827,4.868965814636018,3a,80y,182.91198204964417h,96t/data=!3m6!1e1!3m4!1sgs10IuRyomZ2H2kWJPMQVw!2e0!7i16384!8i8192",2020-06
363100012088841,1995,"https://www.google.com/maps/@52.3672681060068,4.875210789843505,3a,80y,64.40035835585569h,96t/data=!3m6!1e1!3m4!1sbUbJTDZtjQeDdE6Ka9NKew!2e0!7i16384!8i8192",2022-10
363100012091856,1956,"https://www.google.com/maps/@52.34989310615714,4.874288585564958,3a,80y,175.06315555653967h,96t/data=!3m6!1e1!3m4!1s4DIrGMdoByzjyasRhponQw!2e0!7i16384!8i8192",2022-08
363100012087501,1925,"https://www.google.com/maps/@52.36427006606478,4.944992778128912,3a,80y,279.7658098331764h,96t/data=!3m6!1e1!3m4!1sstKbZAy8Zr0fSIqL0F0lSw!2e0!7i16384!8i8192",2022-02
363100012087505,1933,"https://www.google.com/maps/@52.36404135685631,4.943922896562697,3a,80y,101.30134239845678h,96t/data=!3m6!1e1!3m4!1sBnI4XXhoiEkb7FDStlKiLA!2e0!7i16384!8i8192",2020-07
363100012089473,1928,"https://www.google.com/maps/@52.35042508061974,4.899020312739234,3a,80y,160.7227030998656h,96t/data=!3m6!1e1!3m4!1sMh4GCuImyu629aAYnP0qDQ!2e0!7i16384!8i8192",2019-06
363100012086126,2007,"https://www.google.com/maps/@52.35982821193988,4.9802604269069,3a,80y,54.00715383968456h,96t/data=!3m6!1e1!3m4!1sKGFNHGAfpOlb54NZ70Rh5A!2e0!7i16384!8i8192",2019-06
363100012088444,1928,"https://www.google.com/maps/@52.34602927714963,4.894980943692711,3a,80y,93.31070216958634h,96t/data=!3m6!1e1!3m4!1shsghSd7Bpqt2HHSetntatg!2e0!7i16384!8i8192",2021-08
363100012083097,2006,"https://www.google.com/maps/@52.35160573765032,4.998307281277305,3a,80y,219.36459267049543h,96t/data=!3m6!1e1!3m4!1sfqPJeHhk4fXZMfqX3enZTA!2e0!7i16384!8i8192",2019-06
363100012091344,2005,"https://www.google.com/maps/@52.34496972668591,4.853376179990256,3a,80y,254.13586477306376h,96t/data=!3m6!1e1!3m4!1sJDBmyDjK7XhcIo1WYZn49w!2e0!7i16384!8i8192",2021-03
363100012089480,1989,"https://www.google.com/maps/@52.36215915572999,4.944562066015649,3a,80y,166.12530998985204h,96t/data=!3m6!1e1!3m4!1sTGXl7_KUO4MlZU26PS1grQ!2e0!7i16384!8i8192",2022-02
363100012087964,1966,"https://www.google.com/maps/@52.33805104364184,4.901382118228772,3a,80y,182.98743601552863h,96t/data=!3m6!1e1!3m4!1skrq6ZrMjzymr4Ka7nH0MkQ!2e0!7i16384!8i8192",2019-04
363100012090413,2009,"https://www.google.com/maps/@52.41367455004227,4.870386342804022,3a,80y,216.01411164755064h,96t/data=!3m6!1e1!3m4!1syZ03OdPZNlQmg_byUcN-qg!2e0!7i16384!8i8192",2019-06
363100012087514,2006,"https://www.google.com/maps/@52.36249997226596,4.979243151894578,3a,80y,145.14497927079356h,96t/data=!3m6!1e1!3m4!1sUuJ9yPcE5KHMqrIrfGGY6A!2e0!7i16384!8i8192",2021-09
363100012086541,2008,"https://www.google.com/maps/@52.3602068422835,4.981786726321041,3a,80y,324.14207577176524h,96t/data=!3m6!1e1!3m4!1swXcmbsJFVwz2uK5KICXN8w!2e0!7i16384!8i8192",2019-06
363100012085675,1977,"https://www.google.com/maps/@52.41679838107443,4.896241444484119,3a,80y,52.12834067195026h,96t/data=!3m6!1e1!3m4!1sdCqY8ss2SP1T-5DtukmuKQ!2e0!7i16384!8i8192",2022-07
363100012083101,1989,"https://www.google.com/maps/@52.41795900748706,4.884369921468653,3a,80y,324.2753967974121h,96t/data=!3m6!1e1!3m4!1sWhD5IUocRf97l88q2F8QRg!2e0!7i16384!8i8192",2019-07
363100012083107,2008,"https://www.google.com/maps/@52.35667805569,4.995325085149659,3a,80y,219.6451084768748h,96t/data=!3m6!1e1!3m4!1sUPKPriiMOYt46_CjqFeuEw!2e0!7i16384!8i8192",2021-08
363100012086542,2008,"https://www.google.com/maps/@52.38535263392448,4.929544746570422,3a,80y,32.12704465191087h,96t/data=!3m6!1e1!3m4!1scUNxnvsgbbF0XYKJHweLmw!2e0!7i16384!8i8192",2022-11
363100012090817,1930,"https://www.google.com/maps/@52.36164894377404,4.855293062224892,3a,80y,89.08789265400304h,96t/data=!3m6!1e1!3m4!1sIp_nn3Zk3HCtPPXHrV2PsA!2e0!7i16384!8i8192",2020-06
363100012088850,1931,"https://www.google.com/maps/@52.41759399904779,4.895484554454102,3a,80y,241.4512478228532h,96t/data=!3m6!1e1!3m4!1s6vgIyjej9ifW-fO4jPj0Tg!2e0!7i16384!8i8192",2022-07
363100012089943,2003,"https://www.google.com/maps/@52.35543626496968,4.991097810577232,3a,80y,40.08873767488966h,96t/data=!3m6!1e1!3m4!1sSENuu-pOhA4X4GPYJp_kWA!2e0!7i16384!8i8192",2019-06
363100012089948,2005,"https://www.google.com/maps/@52.36100840482818,4.978199442077896,3a,80y,324.476891293493h,96t/data=!3m6!1e1!3m4!1sNybUpn7vHskQPJ5YDmDpTg!2e0!7i16384!8i8192",2019-06
363100012085684,1912,"https://www.google.com/maps/@52.36327756416209,4.940375059520477,3a,80y,224.36765796689852h,96t/data=!3m6!1e1!3m4!1sbsfSfL5FYIGSzv3Kp3ULNg!2e0!7i16384!8i8192",2019-06
363100012086892,1920,"https://www.google.com/maps/@52.36410096291819,4.877450053110734,3a,80y,319.6464792080417h,96t/data=!3m6!1e1!3m4!1so7vptb1ya-H7azTk1tTlfg!2e0!7i16384!8i8192",2022-08
363100012090422,1925,"https://www.google.com/maps/@52.35069380835585,4.863986747439789,3a,80y,336.6573857672097h,96t/data=!3m6!1e1!3m4!1sMb3hhDdfaEYd4ODDTQuA5A!2e0!7i16384!8i8192",2020-06
363100012091365,1925,"https://www.google.com/maps/@52.34770186661547,4.938606659495777,3a,80y,314.1560148626546h,96t/data=!3m6!1e1!3m4!1se4R7-JBwKjdnoZwstdywtw!2e0!7i16384!8i8192",2020-07
363100012087984,1914,"https://www.google.com/maps/@52.36434780763753,4.936762877155799,3a,80y,177.55509060177783h,96t/data=!3m6!1e1!3m4!1sXrsavCubQ2LQNRcda5NspQ!2e0!7i16384!8i8192",2016-08
363100012091367,1982,"https://www.google.com/maps/@52.36166338971794,4.94464902850947,3a,80y,166.0363630590854h,96t/data=!3m6!1e1!3m4!1sz_nAAbW5FW7iLOk3K6m04A!2e0!7i16384!8i8192",2022-02
363100012089953,2008,"https://www.google.com/maps/@52.35965257370307,4.980211019075758,3a,80y,144.14679785970068h,96t/data=!3m6!1e1!3m4!1sgv9zEhuYalIEw3IhIkNJWw!2e0!7i16384!8i8192",2019-06
363100012089954,1923,"https://www.google.com/maps/@52.34698801414068,4.905165074641539,3a,80y,75.29739535872952h,96t/data=!3m6!1e1!3m4!1sFTc2mZxTH39u0P7qRU9u3Q!2e0!7i16384!8i8192",2022-09
363100012091368,1938,"https://www.google.com/maps/@52.34261076390612,4.897726076352485,3a,80y,327.96648336060895h,96t/data=!3m6!1e1!3m4!1sWLkSsA87Mx8PFzr50PcBDw!2e0!7i16384!8i8192",2022-09
363100012086559,2006,"https://www.google.com/maps/@52.3550914726496,4.991744300357155,3a,80y,39.17360099540465h,96t/data=!3m6!1e1!3m4!1sCmwRjUSzdmyu4sZtyDtUbw!2e0!7i16384!8i8192",2019-06
363100012083108,1927,"https://www.google.com/maps/@52.3466581484449,4.89719340617174,3a,80y,183.2003569896944h,96t/data=!3m6!1e1!3m4!1spW8fZsDc9csFYy4_5m4-6g!2e0!7i16384!8i8192",2022-03
363100012087536,2004,"https://www.google.com/maps/@52.35635640018621,4.996809982450412,3a,80y,219.1294456521624h,96t/data=!3m6!1e1!3m4!1ssY-8lbggy0cT1ZLxi4tccw!2e0!7i16384!8i8192",2020-06
363100012090428,2008,"https://www.google.com/maps/@52.35969987644695,4.995952287412035,3a,80y,214.8750513653364h,96t/data=!3m6!1e1!3m4!1sPPYvcHZhoRSv-C88v5Bc8Q!2e0!7i16384!8i8192",2021-09
363100012086899,1995,"https://www.google.com/maps/@52.40464199208864,4.917480572722003,3a,80y,201.08717251499235h,96t/data=!3m6!1e1!3m4!1sHahoHdzm6BYUHLbj-gP50g!2e0!7i16384!8i8192",2019-04
363100012086902,1954,"https://www.google.com/maps/@52.34370081322336,4.874089475953557,3a,80y,264.7544808414251h,96t/data=!3m6!1e1!3m4!1sOqMtbfxXtVe4DunmuYbmxw!2e0!7i16384!8i8192",2022-08
363100012090431,1961,"https://www.google.com/maps/@52.32778395801781,4.862779731673825,3a,80y,178.00823295921774h,96t/data=!3m6!1e1!3m4!1sH0ocTTygSDJO_1HiRPupqg!2e0!7i16384!8i8192",2022-08
363100012091384,2006,"https://www.google.com/maps/@52.3620573071605,4.978180646434246,3a,80y,143.94111180217809h,96t/data=!3m6!1e1!3m4!1sdrxaFtLfOdot8t3neWPLIA!2e0!7i16384!8i8192",2021-09
363100012088867,1918,"https://www.google.com/maps/@52.4177414529133,4.901155318564824,3a,80y,97.1469231584326h,96t/data=!3m6!1e1!3m4!1sPl8h1EerpxtP2U1w5c0BpQ!2e0!7i16384!8i8192",2019-06
363100012086581,1911,"https://www.google.com/maps/@52.36482123087914,4.934005897154829,3a,80y,177.24021625605235h,96t/data=!3m6!1e1!3m4!1s6-Gkn0BgK1GZ9o2koJkMkw!2e0!7i16384!8i8192",2022-09
363100012086583,1913,"https://www.google.com/maps/@52.36365721182159,4.941060047143607,3a,80y,11.571036124048392h,96t/data=!3m6!1e1!3m4!1so3wfEGtmrfXyN9m9WBOsmQ!2e0!7i16384!8i8192",2021-03
363100012086171,2000,"https://www.google.com/maps/@52.37291822204263,4.940217252115413,3a,80y,168.23845548203508h,96t/data=!3m6!1e1!3m4!1suC1INrue8b6qid6e3LIdqA!2e0!7i16384!8i8192",2021-03
363100012092384,1974,"https://www.google.com/maps/@52.34176998301629,4.875453327110947,3a,80y,174.59300734124025h,96t/data=!3m6!1e1!3m4!1swXmwN8YeHWTO6FwotBvsSw!2e0!7i16384!8i8192",2023-04
363100012086914,1960,"https://www.google.com/maps/@52.32457958057012,4.863469555949719,3a,80y,268.7033709521254h,96t/data=!3m6!1e1!3m4!1sV9UUl9qtjRfb_qlsKrpumw!2e0!7i16384!8i8192",2022-08
363100012088006,1981,"https://www.google.com/maps/@52.39548342017983,4.839328632325268,3a,80y,127.07074056497972h,96t/data=!3m6!1e1!3m4!1s1G5Bp_LjDvuvpoUN3x5RTQ!2e0!7i16384!8i8192",2021-08
363100012086183,1925,"https://www.google.com/maps/@52.36449220879599,4.939499297324303,3a,80y,87.92222389044471h,96t/data=!3m6!1e1!3m4!1sTBsV6RkLtdsZ5A0HyceaDw!2e0!7i16384!8i8192",2021-08
363100012091913,1957,"https://www.google.com/maps/@52.34183154382885,4.868944492606439,3a,80y,84.48326546748586h,96t/data=!3m6!1e1!3m4!1s7G-9p_wUbTdDhXgfuU0MyQ!2e0!7i16384!8i8192",2022-11
363100012088017,1956,"https://www.google.com/maps/@52.34238110973205,4.874235376451264,3a,80y,265.32548067889985h,96t/data=!3m6!1e1!3m4!1sT6kW-k2uksW3f8wIDrd0Wg!2e0!7i16384!8i8192",2021-08
363100012086187,1912,"https://www.google.com/maps/@52.36429313621869,4.933985648092259,3a,80y,175.4656049679007h,96t/data=!3m6!1e1!3m4!1skykiLZDVBj7Ja82pydaZbQ!2e0!7i16384!8i8192",2021-03
363100012093210,1913,"https://www.google.com/maps/@52.36608832875242,4.934392749068296,3a,80y,175.49492022362077h,96t/data=!3m6!1e1!3m4!1szhl-ncy5Eod2z_Lr93vgHw!2e0!7i16384!8i8192",2022-02
363100012090058,1913,"https://www.google.com/maps/@52.36375537957822,4.937532435770805,3a,80y,357.351718367078h,96t/data=!3m6!1e1!3m4!1splB3BBzAF_EfGbonrc4ytg!2e0!7i16384!8i8192",2021-08
363100012088886,1924,"https://www.google.com/maps/@52.35840441507647,4.93977713332023,3a,80y,338.48671012233314h,96t/data=!3m6!1e1!3m4!1sVaSnWmEv7fsei52HBXll8Q!2e0!7i16384!8i8192",2021-08
363100012088889,1925,"https://www.google.com/maps/@52.36357203602644,4.941668033950294,3a,80y,191.5710361241542h,96t/data=!3m6!1e1!3m4!1sxHHWBlfNkjDAE6s91hED-w!2e0!7i16384!8i8192",2021-03
363100012087570,1997,"https://www.google.com/maps/@52.36527752276471,4.945739025696188,3a,80y,10.645848253169056h,96t/data=!3m6!1e1!3m4!1sFpznWUWVnb8e9jfceCkqjQ!2e0!7i16384!8i8192",2022-02
363100012090459,2003,"https://www.google.com/maps/@52.35584519167935,4.993854872391814,3a,80y,219.1532243864681h,96t/data=!3m6!1e1!3m4!1sJHcAGQo0YFKsQ1CUMihXXQ!2e0!7i16384!8i8192",2021-03
363100012092782,1906,"https://www.google.com/maps/@52.35634936805989,4.927032834101394,3a,80y,335.11959705092994h,96t/data=!3m6!1e1!3m4!1sQyy4IfXWLqu5w-6rWEkOsA!2e0!7i16384!8i8192",2022-09
363100012088034,1933,"https://www.google.com/maps/@52.3770562703419,4.922189576922411,3a,80y,285.9705967646604h,96t/data=!3m6!1e1!3m4!1saJdaAI3IyKGg4FXh_c-tqg!2e0!7i16384!8i8192",2019-05
363100012091931,1953,"https://www.google.com/maps/@52.38699486703378,4.948788289726568,3a,80y,159.43628457059938h,96t/data=!3m6!1e1!3m4!1sFhWq6HivRGuItPQclxNETg!2e0!7i16384!8i8192",2018-05
363100012092416,1962,"https://www.google.com/maps/@52.33057101040878,4.88417880592099,3a,80y,268.9964313308323h,96t/data=!3m6!1e1!3m4!1s10UuftAmnD2DvJn8ryPfIQ!2e0!7i16384!8i8192",2019-05
363100012090525,2007,"https://www.google.com/maps/@52.36167408463007,4.977309121981476,3a,80y,325.30009602052485h,96t/data=!3m6!1e1!3m4!1sbSWbw5-I47j3449Q6y27tA!2e0!7i16384!8i8192",2020-06
363100012086617,1984,"https://www.google.com/maps/@52.3609527402047,4.935711953513267,3a,80y,177.98044598544848h,96t/data=!3m6!1e1!3m4!1sRhIGJY-KGZxaKsjqrKu2_A!2e0!7i16384!8i8192",2022-06
363100012089994,1981,"https://www.google.com/maps/@52.36033829754811,4.933901935461379,3a,80y,141.80437415539197h,96t/data=!3m6!1e1!3m4!1sZcGx0XPJkFcKX8QVzmyw9Q!2e0!7i16384!8i8192",2021-03
363100012089995,2006,"https://www.google.com/maps/@52.36236146014046,4.976340483836169,3a,80y,144.0023237309621h,96t/data=!3m6!1e1!3m4!1sxzX8p-OrpsnVpKW_FJvBxg!2e0!7i16384!8i8192",2020-06
363100012086677,1912,"https://www.google.com/maps/@52.35849434284341,4.940194540931405,3a,80y,338.4867101241775h,96t/data=!3m6!1e1!3m4!1s2MMrAz2MWLzBW4NiraaB5w!2e0!7i16384!8i8192",2021-08
363100012091940,1989,"https://www.google.com/maps/@52.36469152671202,4.945824039661172,3a,80y,10.503249308738557h,96t/data=!3m6!1e1!3m4!1sCBeV56ClhQwKkd8kqte6fg!2e0!7i16384!8i8192",2022-02
363100012091420,1923,"https://www.google.com/maps/@52.32842628771949,4.857499090006062,3a,80y,88.54758271628562h,96t/data=!3m6!1e1!3m4!1sVSG2s4wu5oGLsMrY7TAmkA!2e0!7i16384!8i8192",2022-11
363100012090000,1977,"https://www.google.com/maps/@52.32661753347674,4.879848883620904,3a,80y,86.41889606080665h,96t/data=!3m6!1e1!3m4!1sFaa-jUgAul7cPwkDGUtPCw!2e0!7i16384!8i8192",2019-05
363100012090004,1985,"https://www.google.com/maps/@52.35960911209774,4.944263676857208,3a,80y,346.9181078498515h,96t/data=!3m6!1e1!3m4!1sjcksbz6YOhlDAV7iD3tpBA!2e0!7i16384!8i8192",2021-08
363100012088520,1934,"https://www.google.com/maps/@52.34145169967837,4.905840700914203,3a,80y,256.5090821938922h,96t/data=!3m6!1e1!3m4!1s_Id4x35aiYq2oVGAlyfCuQ!2e0!7i16384!8i8192",2022-09
363100012093719,1978,"https://www.google.com/maps/@52.36615449903267,4.944831006478737,3a,80y,358.1431934446897h,96t/data=!3m6!1e1!3m4!1sCrqtDxz4rCn2pMvvbIbPXw!2e0!7i16384!8i8192",2022-02
363100012091943,1986,"https://www.google.com/maps/@52.38441647309222,4.91559625033584,3a,80y,130.49657533620666h,96t/data=!3m6!1e1!3m4!1sm-jk1WaZHJKuvbY5NuURnQ!2e0!7i16384!8i8192",2022-09
363100012091425,1930,"https://www.google.com/maps/@52.34788859445028,4.877083011521554,3a,80y,94.03328085309174h,96t/data=!3m6!1e1!3m4!1sHUxoxzah9Pic0oD-QcQkEg!2e0!7i16384!8i8192",2022-08
363100012092433,1992,"https://www.google.com/maps/@52.39394028071892,4.924500366826827,3a,80y,168.88124840785994h,96t/data=!3m6!1e1!3m4!1slpZWWGh57wKPJgUEl5eEdA!2e0!7i16384!8i8192",2021-03
363100012093728,1926,"https://www.google.com/maps/@52.35853612775069,4.942516796554389,3a,80y,2.2868524653196527h,96t/data=!3m6!1e1!3m4!1s8s9j2tNe4s_0sgKhKDwKfw!2e0!7i16384!8i8192",2021-03
363100012088529,2008,"https://www.google.com/maps/@52.35861480391257,4.993939893806287,3a,80y,219.65745106832864h,96t/data=!3m6!1e1!3m4!1s3usQykP8E4BOEC6DCUrGsw!2e0!7i16384!8i8192",2020-07
363100012090483,1914,"https://www.google.com/maps/@52.36463490671088,4.936791240509735,3a,80y,23.46166588906457h,96t/data=!3m6!1e1!3m4!1su3kTcwUFCuNPeUYxCXE1Nw!2e0!7i16384!8i8192",2017-06
363100012091430,1995,"https://www.google.com/maps/@52.40275714104351,4.917046038441523,3a,80y,291.36721310253984h,96t/data=!3m6!1e1!3m4!1srSCWCBZ0ymPaZTly9j7Qkg!2e0!7i16384!8i8192",2019-04
363100012089568,1995,"https://www.google.com/maps/@52.37776923389361,4.936473631072346,3a,80y,204.4521786677531h,96t/data=!3m6!1e1!3m4!1saCYmPkGiv5ks-C-7n_xnGg!2e0!7i16384!8i8192",2021-09
363100012092797,1926,"https://www.google.com/maps/@52.35932703461498,4.944975819238412,3a,80y,278.9299877481026h,96t/data=!3m6!1e1!3m4!1ss6HUqlFyWt3bsbHWXErexw!2e0!7i16384!8i8192",2020-12
363100012093737,1929,"https://www.google.com/maps/@52.39240662607106,4.913353384241836,3a,80y,120.08033902244684h,96t/data=!3m6!1e1!3m4!1s4y4hToHFDwqrkPwRugbnJw!2e0!7i16384!8i8192",2018-05
363100012093741,2006,"https://www.google.com/maps/@52.35224474312284,4.994470411620589,3a,80y,219.4919146004503h,96t/data=!3m6!1e1!3m4!1sfEMl4XTK499deLIbaoED1w!2e0!7i16384!8i8192",2014-05
363100012085102,1908,"https://www.google.com/maps/@52.35324988653379,4.867552811327543,3a,80y,334.4468652256456h,96t/data=!3m6!1e1!3m4!1sKD53bWqnuJV2mUzOQFqM9w!2e0!7i16384!8i8192",2020-07
363100012085103,2006,"https://www.google.com/maps/@52.35134231810203,4.998796084386727,3a,80y,219.3645926726286h,96t/data=!3m6!1e1!3m4!1s1s6r8f9QclKp96-mbiAkBQ!2e0!7i16384!8i8192",2019-06
